Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),Electricity:Facility [kW](Monthly),Gas:Facility [kW](Monthly)
 01/05  07:00:00,24.5595781988,9.14375392436,0.0,0.0,5.48122459637,1.0115996781,61.6461036849,61.6461036849
 01/05  08:00:00,39.1009840336,9.14375392436,0.0,0.0,21.9248983855,5.05799839049,59.9600076346,59.9600076346
 01/05  09:00:00,55.6051235237,9.14375392436,0.0,0.0,38.3685721746,8.09279742479,47.1935400129,47.1935400129
 01/05  10:00:00,67.5791723945,9.14375392436,0.0,0.0,49.3310213673,9.10439710289,25.3739359074,25.3739359074
 01/05  11:00:00,67.5791723945,9.14375392436,0.0,0.0,49.3310213673,9.10439710289,10.4069119997,10.4069119997
 01/05  12:00:00,67.5791723945,9.14375392436,0.0,0.0,49.3310213673,9.10439710289,6.41069404309,6.41069404309
 01/05  13:00:00,61.0863481201,9.14375392436,0.0,0.0,43.8497967709,8.09279742479,5.06937825888,5.06937825888
 01/05  14:00:00,67.5791723945,9.14375392436,0.0,0.0,49.3310213673,9.10439710289,3.05532131856,3.05532131856
 01/05  15:00:00,67.5791723945,9.14375392436,0.0,0.0,49.3310213673,9.10439710289,1.64221340414,1.64221340414
 01/05  16:00:00,67.5791723945,9.14375392436,0.0,0.0,49.3310213673,9.10439710289,1.17567964586,1.17567964586
 01/05  17:00:00,67.5791723945,9.14375392436,0.0,0.0,49.3310213673,9.10439710289,1.84391496458,1.84391496458
 01/05  18:00:00,23.4644058348,0.0,0.0,0.0,16.4436737891,4.04639871239,0.0,0.0
 01/05  19:00:00,16.0112211324,0.59539685795,0.0,0.0,5.48122459637,1.0115996781,10.1079017326,10.1079017326
 01/05  20:00:00,16.8102281233,1.3944038488,0.0,0.0,5.48122459637,1.0115996781,23.9587814722,23.9587814722
 01/05  21:00:00,17.3202546497,1.90443037524,0.0,0.0,5.48122459637,1.0115996781,33.0127452937,33.0127452937
 01/05  22:00:00,17.5591505137,2.14332623928,0.0,0.0,5.48122459637,1.0115996781,37.6636537564,37.6636537564
 01/05  23:00:00,18.0374547913,2.62163051686,0.0,0.0,5.48122459637,1.0115996781,45.7302925885,45.7302925885
 01/05  24:00:00,18.1675981092,2.75177383476,0.0,0.0,5.48122459637,1.0115996781,48.6155723808,48.6155723808
 01/06  01:00:00,18.665540269,3.24971599451,0.0,0.0,5.48122459637,1.0115996781,56.8324167062,56.8324167062
 01/06  02:00:00,18.8241043553,3.40828008083,0.0,0.0,5.48122459637,1.0115996781,60.3495587627,60.3495587627
 01/06  03:00:00,19.2915285158,3.87570424131,0.0,0.0,5.48122459637,1.0115996781,67.8551910864,67.8551910864
 01/06  04:00:00,19.1730722127,3.75724793824,0.0,0.0,5.48122459637,1.0115996781,66.6267906613,66.6267906613
 01/06  05:00:00,19.4818940647,4.06606979024,0.0,0.0,5.48122459637,1.0115996781,71.2716680589,71.2716680589
 01/06  06:00:00,19.1714449012,3.75562062676,0.0,0.0,5.48122459637,1.0115996781,66.6969703724,66.6969703724
 01/06  07:00:00,24.5595781988,9.14375392436,0.0,0.0,5.48122459637,1.0115996781,93.7012587357,93.7012587357
 01/06  08:00:00,39.1009840336,9.14375392436,0.0,0.0,21.9248983855,5.05799839049,76.7389827503,76.7389827503
 01/06  09:00:00,55.6051235237,9.14375392436,0.0,0.0,38.3685721746,8.09279742479,47.2960928282,47.2960928282
 01/06  10:00:00,67.5791723945,9.14375392436,0.0,0.0,49.3310213673,9.10439710289,13.5619672335,13.5619672335
 01/06  11:00:00,67.5791723945,9.14375392436,0.0,0.0,49.3310213673,9.10439710289,5.65951489958,5.65951489958
 01/06  12:00:00,67.5791723945,9.14375392436,0.0,0.0,49.3310213673,9.10439710289,2.33634356271,2.33634356271
 01/06  13:00:00,61.0863481201,9.14375392436,0.0,0.0,43.8497967709,8.09279742479,0.510810322855,0.510810322855
 01/06  14:00:00,67.5791723945,9.14375392436,0.0,0.0,49.3310213673,9.10439710289,0.0,0.0
 01/06  15:00:00,67.5791723945,9.14375392436,0.0,0.0,49.3310213673,9.10439710289,0.0,0.0
 01/06  16:00:00,67.5791723945,9.14375392436,0.0,0.0,49.3310213673,9.10439710289,0.0,0.0
 01/06  17:00:00,67.5791723945,9.14375392436,0.0,0.0,49.3310213673,9.10439710289,0.0,0.0
